contenido,tipo
"En el partido por la segunda fecha de la Copa Bicentenario entre Universitario vs. Coopsol, a los 24', Israel Khan convirtió el 2-0 con un potent...",deporte-total
"En el partido por la segunda fecha de la Copa Bicentenario entre Universitario vs. Coopsol, a los 11', Danny Kong convirtió el 1-0 con un potente...",deporte-total
Coopsolvenció 3-0 a Universitario de Deportes por la segunda fecha del Grupo C de laCopa Bicentenario 2019 en el estadio Segundo Aranda Torres,deporte-total
"Sporting Cristal sumó una nueva victoria en la Copa Bicentenario. Los rimenses se impusieron, en calidad de visita, aAtlético Grau con goles de C...",deporte-total
Kevin Durant firmará con los Brooklyn Nets por los siguientes cuatro años con un contrato de 164 millones de dólares. Este se juntará con Kyrie I...,deporte-total
El clásico sudamericano entre Brasil y Argentina se jugará a estadio lleno. Las entradas se agotaron casi de inmediato,deporte-total
"Con la mirada puesta en el choque ante Brasil por semifinales de la Copa América, Lionel Messi y compañía arribaron este domingo a Belo Horizonte",deporte-total
"En el primer disparo de la selección peruana en la tanda de penales, Paolo Guerrero convirtió a favor de la 'Blanquirroja'",deporte-total
"Luis Advíncula, lateral derecho de Perú, sorprendió a todos al momento de acercarse a cobrar un penal clave en la tanda contra Uruguay, por las s...",deporte-total
El quinto disparo en la tanda de penales fue convertido por Edison Flores dándole la clasificación a Perú a la semifinal de la Copa América 2019,deporte-total
El delantero Raúl Jiménez abrió el marcador en el duelo entre México vs. Costa Rica en Houston por los cuartos de final de la Copa Oro 2019,deporte-total
"La Bicolorvenció en penales (5-4) a Uruguay y clasificó a la semifinal de la Copa América. El miércoles (7:30 p.m.) enfrentará a Chile, el rival ...",deporte-total
"El golero de la blanquirroja fue la gran figura de la clasificación peruana ante Uruguay en la Copa América 2019, tras atajarle un remate desde l...",deporte-total
"En los últimos 16 años, Novak Djokovic, Rafael Nadal y Roger Federer han conquistado 14 trofeos en Wimbledon, que empieza este lunes. ¿Quién lo g...",deporte-total
El delantero Luis Suárez falló su disparo de penal ante el portero Pedro Gallese por los cuartos de final de la Copa América 2019,deporte-total
La Cararinha y la Albiceleste se verán las caras en las semifinales de la Copa América 2019. ¿Cómo han cambiado desde el último torneo continenta...,deporte-total
Perú se jugará en la pase a la final de la Copa Américaen el 'Clásico del Pacífico' ante Chile. El mencionado encuentro contará con una terna arb...,deporte-total
"Lionel Scaloni y Tite protagonizarán en las semifinales de la Copa América un duelo en los banquillos desigual, entre el aprendiz que afronta su ...",deporte-total
"Pedro Gallese, guardameta de Perú, solamente pensó en trasladar a su pequeño hijo a la cancha para festejar el pase a las semifinales de la Copa ...",deporte-total
El delantero charrúa falló su disparo en la definición. Perú clasificó a las semifinales de la Copa América 2019,deporte-total
El ecuatoriano Roddy Zambrano será el árbitro del partido Argentina vs. Brasil (martes 7:30 p.m. EN VIVO vía América TV) porla semifinal de la Co...,deporte-total
"El francés Adrien Rabiot pisó suelo turinés para ser anunciado como flamante jugador de Juventus, que tiene como nuevo entrenador a Maurizio Sarr...",deporte-total
"Perú y Uruguay, ver penales| La selección peruana clasificó alas semifinales de la Copa América 2019tras derrotar a Uruguay por 5-4 en la tanda d...",deporte-total
Pedro Gallese recibió críticas por un solo error en la Copa América. Ahora su nombre genera comentarios positivos tras haber parado el lanzamient...,deporte-total
Brasil y Argentina definirán este martes al primer clasificado para la final de la Copa América 2019. El delantero del 'Scratch' se refirió a las...,deporte-total
"Perú tiene la oportunidad perfecta para romper la mala racha que le persigue desde hace 40 años. La cita contra Chile, campeón defensor de la Cop...",deporte-total
"Tras la clasificación a semifinales de la Copa América, el volante de la selección peruana confesó ""que hay que estar mentalizados en lo que vien...",deporte-total
Arturo Vidal no jugó en el duelo ante Uruguay en fase de grupos y Chile perdió. Reapareció ante Colombia como figura,deporte-total
"Los integrantes de la selección peruana empiezan a mentalizarse en el compromiso crucial ante Chile por las semifinales de la Copa América, tras ...",deporte-total
"Uruguay quedó eliminado en cuartos de final de la Copa América 2019, tras caer por penales ante la selección peruana",deporte-total
"México venció 5-4 aCosta Ricaen la tanda de penales y clasificó a las semifinales de la Copa Oro 2019en el NRG Stadium de Houston, Texas, Estados...",deporte-total
"México venció 5-4 a  Costa Rica en la tanda de penales y clasificó a las semifinales de la Copa Oro 2019 en el NRG Stadium de Houston, Texas, Est...",deporte-total
"México venció 5-4 a  Costa Rica en la tanda de penales y clasificó a las semifinales de la Copa Oro 2019 en el NRG Stadium de Houston, Texas, Est...",deporte-total
"El uso del VARen la Copa Américaprovoca críticas y elogios, pero lo concreto es que ha corregido decisiones erróneas del arbitraje. ¿Cómo influyó...",deporte-total
La selección peruana se impuso ante la uruguaya en los penales por el pase a semifinales de la Copa América 2019,deporte-total
"El volante de la selección peruana, cambiado a poco del final del partido ante Uruguay, reconoció entre bromas que nadie quería que ejecute en la...",deporte-total
"El entrenador de la selección peruana, Ricardo Gareca, dedicó el triunfo sobre Uruguay a Jefferson Farfán y aseguró que ahora deben enfrentar a u...",deporte-total
"“Seguimos en carrera y con la motivación de enfrentar a Chile el miércoles en el pase para la final.Y el camino sigue, porque mientras haya fútbo...",deporte-total
La selección peruana selló su clasificación a la siguiente instancia de la Copa América 2019. MisterChip no dudó en felicitar a la bicolor por su...,deporte-total
"Perú y Chile jugaron un amistoso en 2018, en Estados Unidos, pero en Copa América no se ven las caras desde 2015",deporte-total
Luis Suárez se pronunció sobre el penal errado en la definición entre Perú y Uruguay por los cuartos de final de la Copa América 2019. El delante...,deporte-total
El arquero de la selección peruanacumplió la mejor actuación individual del duelo ante Uruguaypor los cuartos de final de la Copa América. Mantuv...,deporte-total
"Pedro Gallese atajó el penal pateado por Luis Suárez, el cual terminó siendo fundamental para la clasificación a las semifinales de la Copa Améri...",deporte-total
"El atacante uruguayo aseguró que la Celeste hizo los esfuerzos necesarios para vencer a Perú en tiempo reglamentario. ""Hay que levantarse y segui...",deporte-total
"Con 32 años, es el corredor más querido en las 42k, acumula 73 maratones, y todas por debajo de los 2:19.",deporte-total
"""Hay que analizarlo debidamente y ver si está enmarcado dentro de la Constitución Política"", dijo el vocero titular de la bancada, Carlos Tubino",politica
"Especialistas analizan recursos en la vía judicial, como el amparo o la acción popular, así como la presentación de un proyecto de ley de reestru...",politica
"Proyecto del Frente Amplio, que sigue pendiente de debate, plantea una Junta Transitoria de Fiscales Supremos que designe a un Fiscal de la Nació...",politica
"Sin embargo, el fiscal supremo sostuvo que se trata de una facultad que tiene el titular del Ministerio Público",politica
El fiscal de la Nación se pronunció tras su decisión de remover a Rafael Vela y José Domingo Pérez del equipo especial Lava Jato,politica
"Germán Juárez Atoche, Norma Mori Gómez y Carlos Puma Quispe emitieron un pronunciamiento cuestionando medida contra Rafael Vela y José Pérez",politica
"El nuevo integrante del Equipo Lava Jato, que reemplazará a José Domingo Pérez, señaló que se continuará con la lucha contra la corrupción",politica
"El titular del Congreso, Daniel Salaverry, indicó que la falta de liderazgo del Ministerio Público ha originado decisiones que afectan la lucha c...",politica
"Desde que el fiscal anticorrupción dijo que Chávarry no era una persona ""idónea"" para ser fiscal de la Nación se produjo una serie de desencuentr...",politica
¿Se puede revertir la decisión de Pedro Chávarry? ¿Corre riesgo la colaboración eficaz? Esas y más interrogantes sobre la no ratificación de los ...,politica
"""No se había opuesto a la autorización o permiso de salida del país sobre Pedro Pablo Kuczynski"", expresó el fiscal que no fue ratificado en el E...",politica
El mandatario llegó este martes procedente de Brasil. Interrumpió su participación en la toma de mando deJair Bolsonaro,politica
Distintos medios de comunicación del mundo dan cuenta de los cambios en el Equipo Especial del Caso Lava Jato,politica
Los fiscales Rafael Vela y José Domingo Pérez no fueron ratificados en el Equipo Especial que investiga el Caso Lava Jato,politica
"El fiscal de la Nación, Pedro Chávarry, anunció anoche la salida de Rafael Vela y José Domingo Pérez del equipo especial del Caso Lava Jato",politica
"El procurador del caso Lava Jato, Jorge Ramírez, indicó que peligaría la firma del acuerdo con la compañía Odebrecht dentro del marco con la cola...",politica
"El juez de investigación preparatoria recordó que en una de sus resoluciones mencionó que el actual fiscal de la Nación ""estaba siendo presionado...",politica
El fiscal llegó anoche a las oficinas del Equipo Especial por temor que se sustraiga la información de las investigaciones que se siguen a Keiko ...,politica
"La resolución suprema que da cuenta de las razones de la remoción fue publicada en el boletín Normas Legales del diario oficial ""El Peruano""",politica
"La vicepresidenta de la República consideró que el titular del Ministerio Público, Pedro Chávarry, intenta sorprender a la población con su decis...",politica
Instituciones también condenaron la separación de Rafael Vela y José Domingo Pérez del Equipo Especial del Caso Lava Jato,politica
"Parece poco probable que el gobierno cambie su estilo de ministros de perfil discreto, o que los desacreditados líderes de oposición planteen alg...",politica
"Anoche, en vísperas de Año Nuevo, Pedro Chávarry anunció la remoción de ambos fiscales del grupo.",politica
"El fiscal de la Nación, Pedro Chávarry brindó una conferencia de prensa en víspera de Año Nuevo para explicar su decisión",politica
"La congresista de Nuevo Perú Marisa Glave expresó su rechazo e indignación contra el fiscal de la Nación, Pedro Chávarry, tras remover a los fisc...",politica
"El presidente Martín Vizcarra rechazó la decisión del fiscal de la Nación, Pedro Chávarry, de remover a los fiscales Vela y Pérez del equipo espe...",politica
"Afirmó que el fiscal de la Nación ""no puede continuar"" en el Ministerio Público cuando ""flagrantemente obstruye la administración de justicia""",politica
"Explicó que tras la decisión del fiscal de la Nación de removerlo el 31 de diciembre, la procuraduría brasileña había decidido no realizar las di...",politica
"Aurora Castillo, nueva presidenta de la Junta de Fiscales Superiores de Lima, indicó que se debe actuar con rectitud y honestidad sobre todo ahor...",politica
La legisladora no agrupada saludó que en la Comisión de Ética se decidiera por unanimidad la apertura de la indagación al congresista de Fuerza P...,politica
El Poder Ejecutivo también ha propuesto la formación de una Junta de Fiscales Supremos transitoria. Conoce los detalles ,politica
"Pese a cuestionamientos del MIMP y la Defensoría, el suspendido congresista de Fuerza Popular aseguró que no faltó el respeto a nadie con su gest...",politica
Repaso cronológico desde la decisión de separar a fiscales Rafael Vela y José Domingo Pérez del Equipo Especial del Caso Lava Jato y sus implican...,politica
El portavoz de Fuerza Popular indicó que debido a la crisis en el Ministerio Público se debe priorizar el proyecto de ley que declara en emergenc...,politica
Sánchez y Ávalos también indicaron que la actual crisis institucional en el Ministerio Público “no sostiene más la permanencia del actual fiscal ...,politica
El Apra considera que la iniciativa presentada por el Ejecutivo no es constitucional en tanto que el Frente Amplio y el APP están de acuerdo con ...,politica
"El presidente de la Subcomisión de Acusaciones Constitucionales afirmó que ""no se debe trabajar con venganza"" en relación a los casos contra el f...",politica
"El próximo alcalde de Lima habla de sus sueños edilicios y recuerda su paso por el Sodalicio, la tragedia familiar que lo motivó y todo lo que ap...",politica
"La Célula Parlamentaria Aprista, Peruanos por el Kambio, la Bancada Liberal, Nuevo Perú y el Frente Amplio exigieron la salida del titular del Mi...",politica
"“La Junta de Portavoces podría acordar debate directo en el pleno del Congreso”, indicó la primera vicepresidenta Leyla Chihuán",politica
"Para discutir situación de los fiscales Rafael Vela y José Domingo Pérez, removidos por Pedro Chávarry del Equipo Especial Lava Jato",politica
La presidenta de la Comisión de Constitución dijo que se priorizará el proyecto de ley para declarar en emergencia el Ministerio Público,politica
El titular del Legislativo es cuestionado por aparentemente presentar informesfalsos sobre sus semanas de representación,politica
La Comisión de Ética Parlamentaria tomó esta decisión por unanimidad tras escuchar el descargo del congresista de Fuerza Popular denunciado por t...,politica
El vocero de Fuerza Popular manifestó que la iniciativa del Gobierno no debe ser exonerada de pasar por la Comisión de Constitución,politica
La fiscal suprema adjunta exhorta a Chávarry a permitir “una salida democrática” a nueva crisis que atraviesa la institución ,politica
"Los fiscales supremos adjuntos titulares, con más de diez años en el cargo, conformarían la nueva junta, según la propuesta del Gobierno para reo...",politica
La Célula Parlamentaria Aprista reiteró su cuestionamiento sobre la constitucionalidad del proyecto de ley de Martín Vizcarra para declarar en em...,politica
El presidente de la República acudió a la sede del Legislativo para presentar el proyecto de ley que plantea declarar en emergencia el Ministerio...,politica
El mandatario acudió a la sede del Congreso de la República para entregar el documento. Fue recibido por la primera vicepresidenta Leyla Chihuán,politica
"La lideresa de Fuerza Popular se pronunció a través de Twitter para señalar que se necesita un Ministerio Público ""sin dudas ni cuestionamientos""",politica
El presidente de la República acudió al Congreso para presentar el proyecto de ley para declarar en emergencia el Ministerio Público,politica
El fiscal de la Nación retrocedió en su decisión de retirar a los magistrados del equipo especial Lava Jato,politica
"Un recurso de apelación o vía ""exhortación"" del Ejecutivo podrían anular la resolución del fiscal de la Nación Pedro Chávarry y reincorporar a Ra...",politica
El fiscal superior Rafael Vela agradeció las muestras de solidaridad de parte del equipo de trabajo Lava Jato de Brasil,politica
"El presidente de la Comisión de Justicia, Alberto Oliva, solicitó a Daniel Salaverry exonerar la iniciativa de la Comisión de Constitución",politica
El titular del Congreso citó a los portavoces a la espera de que el Ejecutivo envíe su proyecto de ley sobre el Ministerio Público,politica
"El Ministerio de la Mujerdijo esperar que la investigación y sanción contra el legislador de Fuerza Popular ""sea rápida""",politica
Rosa Bartra indicó que se debe analizar si Martín Vizcarra “está habilitado o no para declarar en emergencia organismos constitucionalmente autón...,politica
Análisis de los fundamentos que expuso el fiscal de la Nación para retirar a los fiscales Rafael Vela y José Domingo Pérez del equipo especial,politica
"Los fiscales brasileños consideran que la decisión del titular del Ministerio Público, Pedro Chávarry, es un ""precedente peligroso""",politica
El fiscal supremo indicó que solicitará una junta extraordinaria para evaluar la impugnación presentada por José Domingo Pérez y Rafael Vela,politica
El fiscal retirado por Pedro Chávarry del equipo especial Lava Jato junto a su colega Rafael Vela expresó su confianza en la Junta de Fiscales Su...,politica
El retirado coordinador del Equipo Especial del Caso Lava Jato consideró que la fiscalía ha sido tomada por “una presunta organización criminal”,politica
Preguntas y respuestas sobre la solicitud para que el Congreso trate con urgencia la iniciativa que busca declarar en emergencia al Ministerio Pú...,politica
"El fiscal Marcial Páucar manifestó que la decisión se tomó al conocer que se presentará un proyecto para ""intervenir"" el Ministerio Público",politica
"En declaraciones a este diario, el Ministro de Justicia Vicente Zevallos señaló que la medida busca que la Junta de Fiscales Supremos revise la d...",politica
,politica
El escenario de confrontación que se va a generar a raíz de la iniciativa del gobierno es inevitable,politica
Están pendientes de revisión otros proyectos para reorganizar el Ministerio Público,politica
"El fiscal que reemplaza a Pérez en el equipo Lava Jato adelantó que, junto a su colega Frank Almanza, evaluará su continuidad en el grupo ante la...",politica
"""Tendría que inhibirse, él no podría estar. Porque la resolución que se está impugnando es la que él ha emitido"", dijo sobre Pedro Chávarry",politica
"El magistrado consideró que ""se ha dado un golpe a la institucionalidad de la justicia"" con la remoción de los fiscales Rafael Vela y José Doming...",politica
"El líder de APP dijo esperar que el fiscal de la Nación ""no esté blindando a los corruptos"" al remover a los fiscales Rafael Vela y José Domingo ...",politica
El suspendido de congresista de Fuerza Popular aparece junto a otra persona en lo que sería una reunión por Año Nuevo,politica
El fiscal superior Frank Almanza indicó a Ojo Público que definirá este miércoles si continúa a cargo del Equipo Especial del Caso Lava Jato,politica
El mandatario participó en una conferencia de prensa en la que cuestionó la no ratificación de los fiscales Rafael Vela y José Domingo Pérez,politica
La legisladora de Fuerza Popular cuestionó que el titular del Congreso no esté presente frente a una coyuntura com,politica
"“Si hay una decisión, se puede ampliar la agenda. Eso se verá en su momento”, manifestó el presidente de la Subcomisión de Acusaciones Constituci...",politica
La resolución en la que se plantea suspender la colegiatura de Pedro Chávarry cuenta con dos de las tres firmas que se necesitan,politica
Fiscales insistieron en su pedido de que se convoque a sesión para evaluar situación del MP y proyecto del Ejecutivo que propone declarar en emer...,politica
"""Este acuerdo con la fiscalía de Brasil tiene que retomarse. Si se ha generado algún tipo de inconveniente, hay que corregirlo"", dijo el jefe del...",politica
"Quesada había sido denunciado por abuso de autoridad y hostigamiento por trabajadores de la embajada de Israel, donde se desempeñaba como embajad...",politica
"Luego de una reunión con la bancada, el vocero de Fuerza Popular, Carlos Tubino, dijo que priorizarán su debate en Constitución y Justicia",politica
Fiscal José Domingo Pérez fundamentará pedido de comparecencia con restricciones contra los letrados incluidos en investigación por presunta obst...,politica
"""Creo que la imagen es lo que debe primar y entonces, sobre eso se tomará las decisiones"", indicó el fiscal superior",politica
"El titular del Legislativo informó que se tratarán los proyectos de reforma de justicia y el que declara en emergencia el Ministerio Público, pre...",politica
"En tanto, el Frente Amplio considera que César Segura debería renunciar a la presidencia de la subcomisión si no pone en agenda el tema",politica
Rol de interrogatorios a ejecutivos de Odebrecht previsto para mediados de este mes fue afectado por las recientes decisiones del fiscal Pedro Ch...,politica
"El portavoz fujimorista, Carlos Tubino, insistió en que proyecto que declara en emergencia el Ministerio Público pase por comisiones",politica
,politica
"Uno de las declaraciones programadas es la de Jorge Barata, ex directivo de Odebrecht en el Perú",politica
"Presidente del Congreso saludó que Pedro Chávarry ""por fin"" sea un tema de prioridad para Fuerza Popular",politica
Los fiscales supremos Pablo Sánchez y Zoraida Ávalos han solicitado al fiscal de la Nación que dé un paso al costado,politica
El nuevo presidente del Poder Judicial afirma que priorizará lucha anticorrupción,politica
"El parlamentario Costa denunció al fiscal de la Nación, hace 136 días, por el presunto plagio en su tesis de maestría e irregularidades en su rat...",politica
"Para el politólogo, un interés personal motiva los tuits publicados por la lideresa de Fuerza Popular",politica
José Domingo Pérez dijo que las decisiones que tomó Pedro Chávarry retrasaron las otras diligencias que se iban a llevar a cabo en Brasil a media...,politica
El presidente de la Asociación Civil Transparencia indicó que se requiere una reorganización de todo el Ministerio Público,politica
El presidente Martín Vizcarra entregó al Congreso el proyecto que plantea una junta transitoria,politica
"El vocero de Fuerza Popular, Carlos Tubino, dijo que solo esperan que César Segura, presidente de la Subcomisión de Acusaciones Constitucionales,...",politica
"Ex presidente dijo esperar que se supere crisis del Ministerio Público y remarcó que no está ""defendiendo ni atacando a nadie""",politica
"Vocero fujimorista, Carlos Tubino, presenta recurso ante el Consejo Directivo. Documento señala que medida incumpliría la sentencia del TC y que ...",politica
"El fiscal de la Nación indicó que tomará las decisiones necesarias ""en defensa de la autonomía e institucionalidad del Ministerio Público"". Pero ...",politica
Letrados del Estudio Caro y Asociados fueron multados por el Poder Judicial por presuntamente haber renunciado sin la debida anticipación y dejad...,politica
,politica
La Segunda Sala Penal de Apelaciones Nacional declaró fundada la apelación de la asesora de Keiko Fujimori,politica
,politica
El presidente de la Subcomisión de Acusaciones Constitucionales reiteró que priorizaría denuncias a pedido de la Junta de Portavoces,politica
La Segunda Sala Penal de Apelaciones Nacional declaró fundado el recurso de apelación del presunto asesor en la sombra de Keiko Fujimori,politica
"Ex ministro del gobierno de Ollanta Humala había sido convocado para hoy a la Comisión de Defensa, la misma que no sesionó por falta de quorum",politica
Coordinador contra el crimen organizado pide prudencia y espera que la Junta de Fiscales Supremos dé una solución a la crisis actual,politica
Ex presidente llegó alrededor de las 9:30 de la mañana.Atala es investigado por los presuntos delitos de cohecho pasivo propio y lavado de activo...,politica
"“Ningún fiscal es imprescindible, ni el fiscal de la Nación”, aseveró el fiscal de la Nación. Calificó de inconstitucional el proyecto del Ejecut...",politica
Los fiscales supremos Pablo Sánchez y Zoraida Ávalos habían pedido la cita paraevaluar la situación del Ministerio Público,politica
"El portavoz de FP, Carlos Tubino, lamenta decisión de la sala de apelaciones que confirma la prisión preventiva de Keiko Fujimori y dice que lo q...",politica
La Segunda Sala Penal de Apelaciones declaró infundado el recurso de apelación interpuesto también por Jaime Yoshiyama,politica
El fiscal Frank Almanza comentó que declinó de integrar el equipo Lava Jato al considerar que la iniciativa legislativaatenta contra la autonomía...,politica
El defensor del Pueblo presentó una iniciativa sobre la comisión que elegirá a los miembros de la JNJ. Ministro de Justicia está en contra de pro...,politica
,politica
"Pese a pedido reiterado, el fiscal de la Nación se resiste a convocar a la Junta de Fiscales Supremos",politica
Esta tarde se realizó nueva audiencia en caso de abogados vinculados a Fuerza 2011. Se les sindica de obstrucción a la justicia,politica
Un gobierno democrático no puede intervenir un organismo constitucionalmente autónomo,politica
"Zeballos opina que ante la crisis en la fiscalía, iniciativa puede debatirse en el pleno. FP discrepa y considera que debe verse antes en grupos ...",politica
"El fiscal integrante del Equipo Especial del Caso Lava Jato consideró que el Ministerio Público carece de autonomía al tener un titular que ""ha e...",politica
Los interrogatorios a ejecutivos brasileños que se tenían previstos también se suspendieron y no se sabe cuándo se podrán reprogramar,politica
"Alberto Quintanilla, vocero alterno de Nuevo Perú, hizo solicitud ante la exclusión de miembros de la Bancada Liberal y Cambio 21 de los grupos p...",politica
La presidenta de la Cámara de Comercio de Lima dijo creer necesario que el Parlamento debata con urgencia el proyecto de ley enviado por el Gobie...,politica
"Además, Carlos Morán se mostró a favor de que el fiscal de la Nación, Pedro Chávarry, renuncie al cargo",politica
Parlamentarios del grupo naranja evaluaron proyecto del Ejecutivo que propone declarar en emergencia al Ministerio Público,politica
El presidente del TC aseguró que la Constitución es capaz de resolver los conflictos del país y del Estado,politica
La congresista de Fuerza Popular cuestionó la productividad legislativa y en comisiones ordinarias del titular del Parlamento,politica
Titular del Minsa presentó su carta de dimisión el último jueves. Su reemplazante en el cargo sería anunciado la próxima semana,politica
El titular del Ministerio Público manifestó que diligencia de José Domingo Pérez “un atropello más a la institucionalidad”.,politica
La salida de Chávarry pasa en realidad por acelerar la evaluación de las acusaciones por infracción a la Constitución y la destitución por parte ...,politica
"José Domingo Pérez allanó anoche los despachos de los asesores del fiscal de la Nación, Pedro Chávarry, en la sede principal del Ministerio Públi...",politica
El abogado de Jaime Yoshiyama afirmó que existen “motivos graves” que cuestionan la “imparcialidad” del magistrado,politica
"Con esta decisión, se ordena que se les levante la orden de captura internacional que pesaba sobre ellas",politica
La asesora de Keiko Fujimori abandonóalrededor de las 10:00 a.m. el penal Anexo de Mujeres de Chorrillos,politica
"La resolución que ordena que Keiko Fujimori continúe en prisión preventiva podría llevar a más disidencias, advierte el especialista",politica
La oposición pide actualizar la composición de las comisiones ante creación de nuevas bancadas. Fuerza Popular busca anular la resolución que per...,politica
,politica
"Fiscal supremo y ex fiscal de la Nación indicó a El Comercio que Chávarry les ha dicho que tomará una decisión ""en los próximas horas o días"".",politica
Fuerza Popular y Apra sostienen que iniciativa sobre la fiscalía es inconstitucional. El titular de Justicia asegura que no atenta contra la auto...,politica
El ministro de Justicia descartó que la iniciativa que declara en emergencia al Ministerio Público sea inconstitucional,politica
"La abogada de Keiko Fujimori lamentó que la sala haya ratificado la prisión preventiva contra su patrocinada porque ""no hay un elemento de convic...",politica
Empresario sería colaborador de la supuesta organización criminal que se habría conformado al interior de Fuerza Popular,politica
La ex candidata presidencial lamentó la resolución de la Segunda Sala Penal de Apelaciones que rechaza un recurso presentado por su defensa legal...,politica
"El legislador de Fuerza Popular advirtió que si se busca intervenir así la fiscalía, lo mismo se podría hacer con otras instituciones autónomas",politica
"A través de un oficio, el fiscal de la Nación solicitó al presidente del Congreso que conforme un grupo de trabajo para que se investiguen las de...",politica
El legislador difundió un comunicado en el cual explica las razones de su renuncia irrevocable al cargo que mantenía en su agrupación,politica
La medida fue dictada por el juez Richard Concepción Carhuancho dentro de la investigación contra Keiko Fujimori por presunto lavado de activos,politica
La fiscal suprema Zoraida Ávalos dio detalles de la última junta en la que exigieron la renuncia del fiscal de la Nación,politica
"El ministro de Justicia aseveró que ""no le pondrán un guillotina"" al Parlamento porque se está actuando ""dentro de los plazos prudentes y a eso t...",politica
"El portavoz de la Bancada Liberal afirma que si no se declara en emergencia el Ministerio Público, se puede ampliar facultades de junta de fiscal...",politica
"El esposo de Keiko Fujimori,Mark Vito Villanella, indicó que su familia vive ""los momentos más difíciles de su vida"" tras ratificarse prisión pre...",politica
,politica
Primer ministro espera que el Congreso apruebe proyecto que declara en emergencia esa institución,politica
"El primer ministro instó al Parlamento a tomar ""una decisión rápida"" sobre la situación del fiscal de la Nación, Pedro Chávarry",politica
El fiscal coordinador del Equipo Especial del Caso Lava Jato remarcó que el allanamiento realizado a las oficinas de un asesor del fiscal de la N...,politica
"La legisladora indicó que""sí constituye un problema la presencia del fiscal de la Nación, debería dársele la oportunidad de que se investigue""",politica
"Para ex defensor, la crisis que enfrenta la Fiscalía de la Nación demanda respuestas extraordinarias",politica
"Ir por Chávarry y sacarlo como un bulto de sus oficinas del Ministerio Público viene a ser, desde hace tiempo, un febril afán cotidiano para much...",politica
"El fiscal de la Nación responde que la medida ""es ilegal y ha violentado el debido proceso""",politica
"Ex procuradores Luis Vargas, José Ugaz e Iván Meini aseguran que suspensión de la colegiatura de Chávarry es inmediata, pero decana del CAL, Marí...",politica
"El fiscal de la Nación denunció que en el allanamiento a las oficinas de la fiscalía""existió actividad de inteligencia e infiltración""",politica
Además están a favor de que la Junta de Portavoces solicite a la Subcomisión de Acusaciones Constitucionales priorizar denuncias contra Chávarry,politica
"La sesión contará con la participación del jefe de Gabinete, César Villanueva; el ministro de Justicia, Vicente Zeballos, y el defensor del Puebl...",politica
"El fiscal supremo Tomás Gálvez adelantó que Junta de Fiscales Supremos aceptará la renuncia del Pedro Chávarry, pues se le pidió dar ""un paso al ...",politica
La vicepresidenta indicó que la decisión del fiscal supremo era urgente para garantizar la independencia de las investigaciones en el Ministerio ...,politica
El portavoz de Fuerza Popular indicó que su bancada ha sido ofendida en el pleno realizado este lunes con la actitud del presidente del Congreso,politica
"El fiscal Rafael Vela Barba, en su calidad de coordinador del Equipo Especial de fiscales del Caso Lava Jato, desestimó pedido de la defensa lega...",politica
Ex canciller lamentó que aún no se acuerde dar prioridad a denuncias contra Chávarry. También el director de Proética espera que ya no se ponga m...,politica
"Consejo de Ética del CAL sancionó al fiscal de la Nación, Pedro Chávarry, por haber mentido sobre sus relación con César Hinostroza y su presunta...",politica
"Peruanos por el Kambio, Acción Popular, Alianza para el Progreso y la Bancada Liberal suscribieron dicha iniciativa",politica
Popolizio explicó que esta medida busca generar el aislamiento del gobierno venezolano para que este país pueda retornar a la democracia,politica
Citación pactada para las 10 de la mañana fue remitida a los otros cuatro integrantes de la Junta,politica
Dicho organismo remitió el Acta General de Proclamación de Resultados a la Presidencia de la República y al Congreso para los fines pertinentes,politica
LaOficina de Control Interno de Moquegua investiga a José Domingo Pérez por presunta inconducta funcional cuando era fiscal provincial penal de e...,politica
El congresista Alberto de Belaunde protagonizó una fuerte discusión con los miembros de Fuerza Popular,politica
El documento fue elaborado por el congresista de la Célula Parlamentaria Aprista Javier Velásquez Quesquén,politica
La parlamentaria y vocera alterna de Fuerza Popular se refirió así a las últimas protestas en las calles por la situación actual del Ministerio P...,politica
Fuerza Popular abandonó el Hemiciclo acusando falta de imparcialidad en el manejo del debate. Bancadas criticaron blindaje al fiscal de la Nación...,politica
,politica
"Además, el coordinador del Equipo Especial indicó que de fracasar el acuerdo con Odebrecht ""se comprometería gravemente toda la prueba documental...",politica
"El presidente del Congreso, Daniel Salaverry, respondió a las acusaciones por presuntamente haber armado una agenda del pleno sin Consejo Directi...",politica
Peruanos por el Kambio juntó firmas de diversos voceros a pesar de que la Junta de Portavoces no alcanzó el quórum,politica
"""Tiene que respetar a todos y lo que está haciendo es justamente no solamente no respetar, sino traicionar a quienes lo pusieron ahí"", afirmó Cec...",politica
Ese grupo de trabajo parlamentario también se pronunciará por otras denuncias contra fiscales supremos,politica
"Titular de Justicia se refirió a la ausencia de Fuerza Popular en la Junta de Portavoces, lo que impidió acuerdos para una agenda en el Pleno",politica
Carlos Bruce dijo que Alejandro Toledo no tiene autoridad moral para hablar de temas de corrupción. Alberto Quintanilla y Gloria Montenegro le de...,politica
"Parlamentarios de diversas agrupaciones criticaron a Fuerza Popular, generando gritos y discusiones que incluyeron a Daniel Salaverry",politica
Se desempeñaba como directora del Instituto Nacional de Salud del Niño de San Borja,politica
La legisladora de Fuerza Popular lamentó que Daniel Salaverry programe debate del proyecto de ley que declara en emergencia el Ministerio Público...,politica
